"Site_ID","Percent_Bleaching","Temperature_Mean","Turbidity","Cyclone_Frequency","Ecoregion_Name","Distance_to_Shore"
999516,"0","299.83","0.1491",58.01,"Bahamas and Florida Keys","2927.09"
999516,"0","299.83","0.1491",58.01,"Bahamas and Florida Keys","2927.09"
999523,"0","299.74","0.1769",56.55,"Bahamas and Florida Keys","5294.53"
999523,"0","299.74","0.1769",56.55,"Bahamas and Florida Keys","5294.53"
999523,"0","299.74","0.1769",56.55,"Bahamas and Florida Keys","5294.53"
999523,"0","299.74","0.1769",56.55,"Bahamas and Florida Keys","5294.53"
999536,"0","299.64","0.1624",56.21,"Bahamas and Florida Keys","669.12"
999536,"0","299.64","0.1624",56.21,"Bahamas and Florida Keys","669.12"
999536,"0","299.64","0.1624",56.21,"Bahamas and Florida Keys","669.12"
999536,"0","299.64","0.1624",56.21,"Bahamas and Florida Keys","669.12"
999536,"0","299.64","0.1624",56.21,"Bahamas and Florida Keys","669.12"
999685,"0","299.86","0.1358",61.18,"Bahamas and Florida Keys","6021.16"
999685,"0","299.86","0.1358",61.18,"Bahamas and Florida Keys","6021.16"
999685,"0","299.86","0.1358",61.18,"Bahamas and Florida Keys","6021.16"
999685,"0","299.86","0.1358",61.18,"Bahamas and Florida Keys","6021.16"
999685,"0","299.86","0.1358",61.18,"Bahamas and Florida Keys","6021.16"
999708,"0","299.82","0.1570",62.84,"Bahamas and Florida Keys","2588.86"
999708,"0","299.82","0.1570",62.84,"Bahamas and Florida Keys","2588.86"
999708,"0","299.82","0.1570",62.84,"Bahamas and Florida Keys","2588.86"
999708,"0","299.82","0.1570",62.84,"Bahamas and Florida Keys","2588.86"
999708,"0","299.82","0.1570",62.84,"Bahamas and Florida Keys","2588.86"
999708,"0","299.82","0.1570",62.84,"Bahamas and Florida Keys","2588.86"
999725,"0","299.85","0.0999",57.13,"Bahamas and Florida Keys","18349.1"
999725,"0","299.85","0.0999",57.13,"Bahamas and Florida Keys","18349.1"
999725,"0","299.85","0.0999",57.13,"Bahamas and Florida Keys","18349.1"
999725,"0","299.85","0.0999",57.13,"Bahamas and Florida Keys","18349.1"
999725,"0","299.85","0.0999",57.13,"Bahamas and Florida Keys","18349.1"
999739,"0","299.91","0.0473",51.64,"Bahamas and Florida Keys","2013.68"
999739,"0","299.91","0.0473",51.64,"Bahamas and Florida Keys","2013.68"
999796,"0","299.85","0.1210",57.81,"Bahamas and Florida Keys","8407.36"
999796,"0","299.85","0.1210",57.81,"Bahamas and Florida Keys","8407.36"
999796,"0","299.85","0.1210",57.81,"Bahamas and Florida Keys","8407.36"
999796,"0","299.85","0.1210",57.81,"Bahamas and Florida Keys","8407.36"
999796,"0","299.85","0.1210",57.81,"Bahamas and Florida Keys","8407.36"
999796,"0","299.85","0.1210",57.81,"Bahamas and Florida Keys","8407.36"
999796,"0","299.85","0.1210",57.81,"Bahamas and Florida Keys","8407.36"
999844,"0","299.82","0.0577",57.05,"Bahamas and Florida Keys","7046.08"
999844,"0","299.82","0.0577",57.05,"Bahamas and Florida Keys","7046.08"
999844,"0","299.82","0.0577",57.05,"Bahamas and Florida Keys","7046.08"
999844,"0","299.82","0.0577",57.05,"Bahamas and Florida Keys","7046.08"
999844,"0","299.82","0.0577",57.05,"Bahamas and Florida Keys","7046.08"
999844,"0","299.82","0.0577",57.05,"Bahamas and Florida Keys","7046.08"
999942,"0","299.84","0.0571",56.58,"Bahamas and Florida Keys","9375.13"
999942,"0","299.84","0.0571",56.58,"Bahamas and Florida Keys","9375.13"
999942,"0","299.84","0.0571",56.58,"Bahamas and Florida Keys","9375.13"
999942,"0","299.84","0.0571",56.58,"Bahamas and Florida Keys","9375.13"
999942,"0","299.84","0.0571",56.58,"Bahamas and Florida Keys","9375.13"
999961,"0","299.87","0.1387",62.59,"Bahamas and Florida Keys","6957.72"
999961,"0","299.87","0.1387",62.59,"Bahamas and Florida Keys","6957.72"
999961,"0","299.87","0.1387",62.59,"Bahamas and Florida Keys","6957.72"
999961,"0","299.87","0.1387",62.59,"Bahamas and Florida Keys","6957.72"
999961,"0","299.87","0.1387",62.59,"Bahamas and Florida Keys","6957.72"
999961,"0","299.87","0.1387",62.59,"Bahamas and Florida Keys","6957.72"
999962,"0","299.85","0.1047",56.55,"Bahamas and Florida Keys","10388.87"
999962,"0","299.85","0.1047",56.55,"Bahamas and Florida Keys","10388.87"
999962,"0","299.85","0.1047",56.55,"Bahamas and Florida Keys","10388.87"
999962,"0","299.85","0.1047",56.55,"Bahamas and Florida Keys","10388.87"
999962,"0","299.85","0.1047",56.55,"Bahamas and Florida Keys","10388.87"
999962,"0","299.85","0.1047",56.55,"Bahamas and Florida Keys","10388.87"
999976,"0","299.9","0.0577",57.05,"Bahamas and Florida Keys","9642.14"
999976,"0","299.9","0.0577",57.05,"Bahamas and Florida Keys","9642.14"
999976,"0","299.9","0.0577",57.05,"Bahamas and Florida Keys","9642.14"
999976,"0","299.9","0.0577",57.05,"Bahamas and Florida Keys","9642.14"
999976,"0","299.9","0.0577",57.05,"Bahamas and Florida Keys","9642.14"
1000017,"0","299.89","0.0766",62.25,"Bahamas and Florida Keys","8786.55"
1000017,"0","299.89","0.0766",62.25,"Bahamas and Florida Keys","8786.55"
1000017,"0","299.89","0.0766",62.25,"Bahamas and Florida Keys","8786.55"
1000017,"0","299.89","0.0766",62.25,"Bahamas and Florida Keys","8786.55"
1000018,"0","299.83","0.0727",53.15,"Bahamas and Florida Keys","8407.83"
1000018,"0","299.83","0.0727",53.15,"Bahamas and Florida Keys","8407.83"
1000018,"0","299.83","0.0727",53.15,"Bahamas and Florida Keys","8407.83"
1000018,"0","299.83","0.0727",53.15,"Bahamas and Florida Keys","8407.83"
1000018,"0","299.83","0.0727",53.15,"Bahamas and Florida Keys","8407.83"
1000023,"0","299.81","0.0745",60.51,"Bahamas and Florida Keys","7934.94"
1000023,"0","299.81","0.0745",60.51,"Bahamas and Florida Keys","7934.94"
1000023,"0","299.81","0.0745",60.51,"Bahamas and Florida Keys","7934.94"
1000023,"0","299.81","0.0745",60.51,"Bahamas and Florida Keys","7934.94"
1000023,"0","299.81","0.0745",60.51,"Bahamas and Florida Keys","7934.94"
1000023,"0","299.81","0.0745",60.51,"Bahamas and Florida Keys","7934.94"
9478,"0.01","299.87","0.0527",60.51,"Bahamas and Florida Keys","10070.32"
9478,"0.01","299.87","0.0527",60.51,"Bahamas and Florida Keys","10070.32"
9483,"0.02","299.86","0.0527",60.51,"Bahamas and Florida Keys","10028.77"
9483,"0.02","299.86","0.0527",60.51,"Bahamas and Florida Keys","10028.77"
1292,"0.25","300.09","0.0272",51.65,"Bahamas and Florida Keys","3521.84"
1292,"0.25","300.09","0.0272",51.65,"Bahamas and Florida Keys","3521.84"
1318,"0.25","300.14","0.1075",54.98,"Bahamas and Florida Keys","3232.77"
1318,"0.25","300.14","0.1075",54.98,"Bahamas and Florida Keys","3232.77"
9480,"0.25","299.87","0.0527",60.51,"Bahamas and Florida Keys","9918.34"
9480,"0.25","299.87","0.0527",60.51,"Bahamas and Florida Keys","9918.34"
9487,"0.25","299.88","0.0577",57.05,"Bahamas and Florida Keys","9695.42"
9487,"0.25","299.88","0.0577",57.05,"Bahamas and Florida Keys","9695.42"
9492,"0.25","299.79","0.0431",63.75,"Bahamas and Florida Keys","883.86"
9492,"0.25","299.79","0.0431",63.75,"Bahamas and Florida Keys","883.86"
9493,"0.25","299.79","0.0431",63.75,"Bahamas and Florida Keys","1135.84"
9493,"0.25","299.79","0.0431",63.75,"Bahamas and Florida Keys","1135.84"
9495,"0.25","299.76","0.0416",54.65,"Bahamas and Florida Keys","717.64"
9495,"0.25","299.76","0.0416",54.65,"Bahamas and Florida Keys","717.64"
9498,"0.25","299.76","0.0416",54.65,"Bahamas and Florida Keys","674.15"
9498,"0.25","299.76","0.0416",54.65,"Bahamas and Florida Keys","674.15"
9511,"0.25","299.71","0.0445",50.74,"Bahamas and Florida Keys","1341.51"
9511,"0.25","299.71","0.0445",50.74,"Bahamas and Florida Keys","1341.51"
12397,"0.27","299.72","0.1584",58.42,"Bahamas and Florida Keys","4585"
12710,"0.28","299.79","0.1683",62.25,"Bahamas and Florida Keys","3368"
12324,"0.29","299.84","0.0816",58.42,"Bahamas and Florida Keys","8319"
13179,"0.33","299.78","0.0745",60.51,"Bahamas and Florida Keys","7786"
12647,"0.37","299.81","0.1024",62.25,"Bahamas and Florida Keys","4966"
999766,"0.41","299.65","0.051",56.78,"Bahamas and Florida Keys","4394.61"
999679,"0.42","299.79","0.1110",60.12,"Bahamas and Florida Keys","2028.8"
999679,"0.42","299.79","0.1110",60.12,"Bahamas and Florida Keys","2028.8"
999679,"0.42","299.79","0.1110",60.12,"Bahamas and Florida Keys","2028.8"
999679,"0.42","299.79","0.1110",60.12,"Bahamas and Florida Keys","2028.8"
999679,"0.42","299.79","0.1110",60.12,"Bahamas and Florida Keys","2028.8"
12868,"0.43","299.75","0.1570",62.84,"Bahamas and Florida Keys","2419"
12028,"0.44","299.78","0.0789",53.15,"Bahamas and Florida Keys","8752"
999977,"0.45","299.74","0.0757",59.59,"Bahamas and Florida Keys","6705.5"
13568,"0.45","299.65","0.1441",48.9,"Bahamas and Florida Keys","1685.35"
12408,"0.46","299.82","0.1420",58.42,"Bahamas and Florida Keys","7075"
12469,"0.46","299.8","0.1564",58.42,"Bahamas and Florida Keys","5125"
13547,"0.47","299.81","0.1636",58.01,"Bahamas and Florida Keys","4472"
999490,"0.49","299.73","0.0472",64.41,"Bahamas and Florida Keys","451.44"
1318,"0.5","300.17","0.1075",54.98,"Bahamas and Florida Keys","3232.77"
1318,"0.5","300.17","0.1075",54.98,"Bahamas and Florida Keys","3232.77"
9506,"0.5","299.7","0.0439",52.57,"Bahamas and Florida Keys","1594.81"
9506,"0.5","299.7","0.0439",52.57,"Bahamas and Florida Keys","1594.81"
13692,"0.5","299.77","0.1066",52.58,"Bahamas and Florida Keys","5507"
999686,"0.52","299.78","0.1836",60.12,"Bahamas and Florida Keys","1393.3"
999686,"0.52","299.78","0.1836",60.12,"Bahamas and Florida Keys","1393.3"
999686,"0.52","299.78","0.1836",60.12,"Bahamas and Florida Keys","1393.3"
999686,"0.52","299.78","0.1836",60.12,"Bahamas and Florida Keys","1393.3"
999686,"0.52","299.78","0.1836",60.12,"Bahamas and Florida Keys","1393.3"
999807,"0.52","299.66","0.1441",48.9,"Bahamas and Florida Keys","1725.68"
999807,"0.52","299.66","0.1441",48.9,"Bahamas and Florida Keys","1725.68"
999807,"0.52","299.66","0.1441",48.9,"Bahamas and Florida Keys","1725.68"
999807,"0.52","299.66","0.1441",48.9,"Bahamas and Florida Keys","1725.68"
999807,"0.52","299.66","0.1441",48.9,"Bahamas and Florida Keys","1725.68"
999873,"0.52","299.85","0.0627",62.54,"Bahamas and Florida Keys","7846.17"
999873,"0.52","299.85","0.0627",62.54,"Bahamas and Florida Keys","7846.17"
999873,"0.52","299.85","0.0627",62.54,"Bahamas and Florida Keys","7846.17"
999873,"0.52","299.85","0.0627",62.54,"Bahamas and Florida Keys","7846.17"
999873,"0.52","299.85","0.0627",62.54,"Bahamas and Florida Keys","7846.17"
13199,"0.57","299.78","0.1500",60.51,"Bahamas and Florida Keys","4639"
12331,"0.58","299.84","0.0816",58.42,"Bahamas and Florida Keys","7559.65"
12525,"0.58","299.52","0.2055",65.38,"Bahamas and Florida Keys","1198"
13579,"0.63","299.89","0.0547",58.01,"Bahamas and Florida Keys","6667"
12448,"0.64","299.77","0.1646",58.42,"Bahamas and Florida Keys","6667"
12483,"0.64","299.82","0.1210",57.81,"Bahamas and Florida Keys","6055"
13589,"0.64","299.8","0.1491",58.01,"Bahamas and Florida Keys","4581"
13505,"0.67","299.71","0.0608",57.28,"Bahamas and Florida Keys","4408"
14077,"0.67","299.79","0.0425",63.75,"Bahamas and Florida Keys","890"
13496,"0.69","299.89","0.0608",57.28,"Bahamas and Florida Keys","7398"
999438,"0.69","299.71","0.0459",55.86,"Bahamas and Florida Keys","1097.42"
999438,"0.69","299.71","0.0459",55.86,"Bahamas and Florida Keys","1097.42"
999438,"0.69","299.71","0.0459",55.86,"Bahamas and Florida Keys","1097.42"
999438,"0.69","299.71","0.0459",55.86,"Bahamas and Florida Keys","1097.42"
999973,"0.69","299.89","0.1528",59.52,"Bahamas and Florida Keys","6547.96"
999973,"0.69","299.89","0.1528",59.52,"Bahamas and Florida Keys","6547.96"
999973,"0.69","299.89","0.1528",59.52,"Bahamas and Florida Keys","6547.96"
999973,"0.69","299.89","0.1528",59.52,"Bahamas and Florida Keys","6547.96"
999973,"0.69","299.89","0.1528",59.52,"Bahamas and Florida Keys","6547.96"
12631,"0.7","299.72","0.1553",62.25,"Bahamas and Florida Keys","1065"
12723,"0.71","299.84","0.0889",62.59,"Bahamas and Florida Keys","5648"
13562,"0.71","299.8","0.1491",58.01,"Bahamas and Florida Keys","4383.56"
8783,"0.75","299.87","0.0527",60.51,"Bahamas and Florida Keys","10205.41"
8783,"0.75","299.87","0.0527",60.51,"Bahamas and Florida Keys","10205.41"
9502,"0.75","299.76","0.0447",52.57,"Bahamas and Florida Keys","1560.9"
9502,"0.75","299.76","0.0447",52.57,"Bahamas and Florida Keys","1560.9"
13506,"0.79","299.71","0.1542",54.86,"Bahamas and Florida Keys","1083.96"
13609,"0.81","299.8","0.0932",57.93,"Bahamas and Florida Keys","3906"
12227,"0.83","299.79","0.0971",58.42,"Bahamas and Florida Keys","8591"
12252,"0.83","299.84","0.0816",58.42,"Bahamas and Florida Keys","9269.52"
12529,"0.83","299.52","0.2055",65.38,"Bahamas and Florida Keys","1042.24"
1000019,"0.83","299.78","0.063",53.15,"Bahamas and Florida Keys","6324.17"
1000019,"0.83","299.78","0.063",53.15,"Bahamas and Florida Keys","6324.17"
1000019,"0.83","299.78","0.063",53.15,"Bahamas and Florida Keys","6324.17"
1000019,"0.83","299.78","0.063",53.15,"Bahamas and Florida Keys","6324.17"
1000019,"0.83","299.78","0.063",53.15,"Bahamas and Florida Keys","6324.17"
1000019,"0.83","299.78","0.063",53.15,"Bahamas and Florida Keys","6324.17"
13171,"0.85","299.69","0.1005",60.51,"Bahamas and Florida Keys","3500"
13545,"0.85","299.71","0.1636",58.01,"Bahamas and Florida Keys","2714"
14061,"0.85","299.79","0.043",63.75,"Bahamas and Florida Keys","486"
12396,"0.87","299.72","0.1584",58.42,"Bahamas and Florida Keys","4594.04"
12993,"0.89","299.81","0.0794",60.12,"Bahamas and Florida Keys","6572"
999455,"0.93","299.61","0.0459",59.68,"Bahamas and Florida Keys","1462.66"
999455,"0.93","299.61","0.0459",59.68,"Bahamas and Florida Keys","1462.66"
999455,"0.93","299.61","0.0459",59.68,"Bahamas and Florida Keys","1462.66"
999455,"0.93","299.61","0.0459",59.68,"Bahamas and Florida Keys","1462.66"
13264,"0.93","299.88","0.0577",57.05,"Bahamas and Florida Keys","9300"
12468,"0.95","299.82","0.1210",57.81,"Bahamas and Florida Keys","6454"
12497,"0.95","299.72","0.1584",58.42,"Bahamas and Florida Keys","1857"
13211,"0.95","299.78","0.1500",60.51,"Bahamas and Florida Keys","4547.71"
13462,"0.95","299.73","0.1550",54.86,"Bahamas and Florida Keys","4606"
13117,"0.97","299.78","0.1711",60.51,"Bahamas and Florida Keys","6040"
12527,"0.98","299.52","0.2055",65.38,"Bahamas and Florida Keys","1058"
8783,"1","299.87","0.0527",60.51,"Bahamas and Florida Keys","10205.41"
8783,"1","299.87","0.0527",60.51,"Bahamas and Florida Keys","10205.41"
9476,"1","299.81","0.1005",60.51,"Bahamas and Florida Keys","8480.38"
9476,"1","299.81","0.1005",60.51,"Bahamas and Florida Keys","8480.38"
9477,"1","299.81","0.0527",60.51,"Bahamas and Florida Keys","8600.85"
9477,"1","299.81","0.0527",60.51,"Bahamas and Florida Keys","8600.85"
9482,"1","299.87","0.0527",60.51,"Bahamas and Florida Keys","10087.49"
9482,"1","299.87","0.0527",60.51,"Bahamas and Florida Keys","10087.49"
12417,"1","299.72","0.1562",58.42,"Bahamas and Florida Keys","4831"
12363,"1.01","299.72","0.0971",58.42,"Bahamas and Florida Keys","5413"
12189,"1.04","299.77","0.1262",56.58,"Bahamas and Florida Keys","5677.78"
12340,"1.04","299.79","0.1203",58.42,"Bahamas and Florida Keys","5184"
13489,"1.04","299.89","0.0608",57.28,"Bahamas and Florida Keys","5692"
13575,"1.04","299.8","0.1491",58.01,"Bahamas and Florida Keys","4696"
13605,"1.04","299.66","0.2472",56.37,"Bahamas and Florida Keys","672"
14202,"1.04","299.67","0.0399",50.74,"Bahamas and Florida Keys","1223"
13515,"1.06","299.81","0.1636",58.01,"Bahamas and Florida Keys","4549"
13906,"1.06","299.73","0.0609",51.35,"Bahamas and Florida Keys","770"
12176,"1.08","299.76","0.1116",56.58,"Bahamas and Florida Keys","4793"
13884,"1.08","299.73","0.0609",51.35,"Bahamas and Florida Keys","2463"
999475,"1.09","299.7","0.0402",62.92,"Bahamas and Florida Keys","720.69"
999475,"1.09","299.7","0.0402",62.92,"Bahamas and Florida Keys","720.69"
999966,"1.09","299.74","0.0471",59.59,"Bahamas and Florida Keys","5649.68"
999966,"1.09","299.74","0.0471",59.59,"Bahamas and Florida Keys","5649.68"
12370,"1.09","299.82","0.0532",58.42,"Bahamas and Florida Keys","8370"
13550,"1.11","299.8","0.0845",58.01,"Bahamas and Florida Keys","6601"
13552,"1.11","299.8","0.1636",58.01,"Bahamas and Florida Keys","4782"
14239,"1.11","299.68","0.0523",68.4,"Bahamas and Florida Keys","1345"
14298,"1.11","299.02","0.1193",57.69,"Bahamas and Florida Keys","1210"
12390,"1.12","299.82","0.1210",57.81,"Bahamas and Florida Keys","8413"
12653,"1.13","299.81","0.1683",62.25,"Bahamas and Florida Keys","4954"
12345,"1.14","299.84","0.0617",58.42,"Bahamas and Florida Keys","8710"
12089,"1.15","299.81","0.0571",56.58,"Bahamas and Florida Keys","9428"
12701,"1.15","299.83","0.1387",62.59,"Bahamas and Florida Keys","6262"
13849,"1.15","299.7","0.0487",33.22,"Bahamas and Florida Keys","2883"
12315,"1.17","299.81","0.0816",58.42,"Bahamas and Florida Keys","7402"
12059,"1.19","299.81","0.0571",56.58,"Bahamas and Florida Keys","10334.17"
12142,"1.19","299.8","0.0727",53.15,"Bahamas and Florida Keys","8687"
12751,"1.19","299.34","0.082",71.57,"Bahamas and Florida Keys","2136"
13580,"1.19","299.8","0.1491",58.01,"Bahamas and Florida Keys","2705"
13801,"1.19","299.7","0.0684",33.22,"Bahamas and Florida Keys","3177"
999941,"1.19","299.84","0.0527",60.51,"Bahamas and Florida Keys","8824.58"
999941,"1.19","299.84","0.0527",60.51,"Bahamas and Florida Keys","8824.58"
999941,"1.19","299.84","0.0527",60.51,"Bahamas and Florida Keys","8824.58"
999941,"1.19","299.84","0.0527",60.51,"Bahamas and Florida Keys","8824.58"
999941,"1.19","299.84","0.0527",60.51,"Bahamas and Florida Keys","8824.58"
999941,"1.19","299.84","0.0527",60.51,"Bahamas and Florida Keys","8824.58"
12272,"1.2","299.84","0.0816",58.42,"Bahamas and Florida Keys","8976"
13702,"1.23","299.77","0.1066",52.58,"Bahamas and Florida Keys","6370"
12352,"1.24","299.81","0.0971",58.42,"Bahamas and Florida Keys","5829"
1318,"1.25","300.14","0.1075",54.98,"Bahamas and Florida Keys","3232.77"
1318,"1.25","300.14","0.1075",54.98,"Bahamas and Florida Keys","3232.77"
1318,"1.25","300.14","0.1075",54.98,"Bahamas and Florida Keys","3232.77"
1318,"1.25","300.14","0.1075",54.98,"Bahamas and Florida Keys","3232.77"
8458,"1.25","299.83","0.0377",65.96,"Bahamas and Florida Keys","1671.15"
8458,"1.25","299.83","0.0377",65.96,"Bahamas and Florida Keys","1671.15"
9497,"1.25","299.76","0.0416",54.65,"Bahamas and Florida Keys","694.22"
9497,"1.25","299.76","0.0416",54.65,"Bahamas and Florida Keys","694.22"
12222,"1.25","299.78","0.1382",56.21,"Bahamas and Florida Keys","6386"
12106,"1.28","299.76","0.0571",56.58,"Bahamas and Florida Keys","7735"
12120,"1.28","299.77","0.1014",56.58,"Bahamas and Florida Keys","9546"
13429,"1.28","299.84","0.0818",57.28,"Bahamas and Florida Keys","8777"
999795,"1.28","299.85","0.1210",57.81,"Bahamas and Florida Keys","6280.61"
999795,"1.28","299.85","0.1210",57.81,"Bahamas and Florida Keys","6280.61"
999795,"1.28","299.85","0.1210",57.81,"Bahamas and Florida Keys","6280.61"
999795,"1.28","299.85","0.1210",57.81,"Bahamas and Florida Keys","6280.61"
999795,"1.28","299.85","0.1210",57.81,"Bahamas and Florida Keys","6280.61"
12051,"1.29","299.73","0.1116",56.58,"Bahamas and Florida Keys","5581"
12457,"1.31","299.77","0.1646",58.42,"Bahamas and Florida Keys","6307"
12584,"1.33","299.73","0.1852",65.38,"Bahamas and Florida Keys","3188"
13798,"1.33","299.7","0.0684",33.22,"Bahamas and Florida Keys","2983"
13938,"1.33","299.71","0.0485",56.97,"Bahamas and Florida Keys","268.24"
14238,"1.33","299.68","0.0523",68.4,"Bahamas and Florida Keys","1329"
12459,"1.36","299.82","0.1210",57.81,"Bahamas and Florida Keys","6694"
999721,"1.39","299.72","0.0576",56.78,"Bahamas and Florida Keys","6412.94"
